product_id,url
product-206958693,https://www.asos.com/jack-jones/jack-jones-relaxed-utility-cargo-in-black/prd/206958693#colourWayId-206958708
product-206646635,https://www.asos.com/adidas-originals/adidas-originals-basketball-cargo-trouser-in-navy/prd/206646635#colourWayId-206646636
product-206541252,https://www.asos.com/asos-design/asos-design-super-baggy-cargo-trouser-with-panel-details-in-charcoal-grey/prd/206541252#colourWayId-206541264
product-206541076,https://www.asos.com/asos-design/asos-design-super-baggy-cargo-trouser-with-panel-details-in-black/prd/206541076#colourWayId-206541088
product-205551460,https://www.asos.com/asos-design/asos-design-loose-cargo-trousers-with-elasticated-waist-in-black/prd/205551460#colourWayId-205551461
product-205551486,https://www.asos.com/asos-design/asos-design-loose-cargo-trousers-with-elasticated-waist-in-washed-green/prd/205551486#colourWayId-205551487
product-204830672,https://www.asos.com/asos-design/asos-design-skinny-chinos-in-charcoal/prd/204830672#colourWayId-204830673
product-204808446,https://www.asos.com/asos-design/asos-design-pull-on-trouser-in-grey-with-elasticated-waist/prd/204808446#colourWayId-204808447
product-205367220,https://www.asos.com/asos-design/asos-design-smart-wide-leg-linen-blend-trousers-in-black/prd/205367220#colourWayId-205367242
product-205463179,https://www.asos.com/asos-design/asos-design-linen-stripe-smart-co-ord/grp/207190258#colourWayId-205463187&productId-205463179
product-205456917,https://www.asos.com/topman/topman-linen-blend-mix-wide-leg-trouser-in-black/prd/205456917#colourWayId-205456918
product-205484958,https://www.asos.com/asos-design/asos-design-smart-skinny-fit-linen-blend-trousers-in-stone/prd/205484958#colourWayId-205484959
product-205229561,https://www.asos.com/asos-design/asos-design-tapered-smart-trousers-in-black/prd/205229561#colourWayId-205229578
product-205567633,https://www.asos.com/asos-design/asos-design-smart-oversized-tapered-fit-trousers-in-black/prd/205567633#colourWayId-205567634
product-205567762,https://www.asos.com/asos-design/asos-design-smart-wide-leg-trousers-in-black/prd/205567762#colourWayId-205567763
product-206040910,https://www.asos.com/asos-design/asos-design-smart-straight-leg-trousers-in-black/prd/206040910#colourWayId-206040923
product-205633681,https://www.asos.com/asos-design/asos-design-essential-tapered-cargo-trouser-in-black/prd/205633681#colourWayId-205633682
